parcel_1,parcel_2,parcel_3,parcel_4,parcel_5,parcel_6,parcel_7,parcel_8,parcel_9,parcel_11,parcel_12
1.76763858434903e-05,0.33879562264073,0.355783643663101,5.7825370848863e-05,0.00369159277064746,0.461011216253182,0.620465589240149,1.0248153318182e-06,0.342221732009185,0.0252823824800977,0.709023792408055
0.0179959794226754,0.444843401631247,0.00153169347190518,0.452966964777809,0.288576582335903,0.283541330638826,0.0761879411207017,0.00242762332878843,0.130005383698147,0.00150355187210283,0.0105437925150454
0.00872690301889334,2.18251820283122e-07,0.978812680806155,0.0107285038782001,0.195894351128426,0.0200445010765105,0.0172417554049367,0.157372996011494,0.102819773369011,0.00596102561411527,0.000354952946649334
1.05584688969707e-06,0.688797056985588,0.0582962896311511,0.332422366701612,0.138277832518978,0.721503079812863,0.0359953778751319,0.000112211620628688,0.205127795589501,0.282096290689778,0.0533439597195007
0.091192620845815,0.0569500115160241,0.629093213024007,0.133587994168074,0.389554642124982,0.0222462477030863,0.00230058805992484,0.569852640226917,0.180130432115431,0.000103812063228736,0.393536226645332
0.707360505822505,0.523169245512704,0.430191419027309,0.000296552986201792,7.62562209588591e-05,3.82281590562972e-05,0.00397760610529718,0.999997468846776,0.0531331847115755,4.00597329880403e-05,0.0407168719907338
0.000663125891250504,1.12172057198379e-08,0.822620846422576,0.0117046300134834,0.169739816842976,0.662218649244886,0.189486457451385,0.930587247974839,0.215264916605102,0.00577442423761809,0.00756426224069706
0.118054850299235,2.40490153347039e-07,0.876917981255946,0.00490245618206497,0.0936205604419448,0.00165864776374891,0.448861091969538,0.49567669993653,0.850504297245712,0.341121375694723,0.820990399231595
0.458947491456556,0.131051598330288,0.747348428751279,0.00545394821100009,0.0363118150500311,0.0210492904463013,0.00165556323060367,0.00479481419691041,0.0260786306429446,0.0349317930472626,0.00561012672647998
7.65473353514512e-06,0.0390449030867848,0.165545973177295,0.041228789976032,0.710424250297405,0.581104210654893,0.0848061036904268,0.948648390543508,0.4619029088888,2.10458504090738e-06,0.57864416808066
0.000229813028230108,0.692717020682681,0.0580956774713381,0.0872046256887113,0.000333792846901049,0.526454206545421,0.61241901644157,0.0124044282243058,0.634123610512661,0.0411978678055981,0.103695991450249
1.07970589136031e-08,0.000220174519454996,0.000694857390555526,0.0531036879718093,0.135536915754639,0.414708716416026,0.0185073865088782,0.126705425729623,0.277565143167324,0.010446896533052,0.428906611294848
0.00118792039969884,0.027170482234691,0.377815518855304,0.00304641448555976,0.00114444497620836,0.289956800862219,0.00167598474186481,0.0015657798423685,0.00119998233178087,0.26466334634959,0.0155206879431747
0.701314985331221,0.0501458011165387,0.475406766256444,0.873107482914984,0.747399383665687,0.0311467276790708,0.700452792800703,0.0728911596890645,0.376006374175521,0.217579261193948,0.00440797856840391
0.000669759779809542,0.0941998010568241,0.104625337489418,0.489793540771954,0.92112657154479,0.000891046798995099,0.0138019959203082,0.0220704043387855,0.849081021876862,0.205322473058113,6.68193272937989e-05
0.321223295376662,0.793507567539714,0.482181412063378,0.548435823341014,0.00687161384045398,0.0323081806606869,0.0361161958353864,0.000741412965235444,0.875826556169869,9.1975208151851e-05,0.0159342084842344
2.12170112240395e-05,0.238380137528543,0.346313357681,0.269580949616312,0.691128537150532,0.0912253998457067,0.817375451857527,0.0196354369799187,0.669205538726969,0.00167386353026067,0.00811482991573798
0.874167688451484,0.000203057312356703,0.0229436328777699,0.864649943769514,0.628559690329186,0.0666449518048917,0.0996458380892866,0.108204779082347,0.859426411567222,0.78643871790895,0.071391632785815
1.62076352339113e-09,0.0752070887612178,3.13149586317341e-05,0.146650853826026,0.82637355544071,0.423946997392203,0.907398683151347,0.682776087113319,0.587940059886635,0.0396432739196607,0.989783697619053
0.712015119829251,0.149773614156148,0.218798126073461,0.381575906751891,0.00402686815172792,0.990604554055521,0.700221702999269,0.163487064097359,0.884856242695735,0.159371351037907,0.00107939723596562
0.00738410545887314,0.765384320088079,0.000503293067738997,0.331641496203966,0.978375503846922,0.000530549977479033,0.02841952746432,0.256277928855428,0.706703992706947,0.050572092486648,0.0221044037246515
0.416571506748506,0.305106954583957,0.0241085204385041,0.0369099764185752,0.218062051583373,0.965434333813931,0.00232525138226702,0.565495150460445,0.27759863070114,0.878870247909691,0.00512196090773331
